"Taxon","Common","Observer","Source","year","date","InfestedArea","Percent Cover","GrossArea","Low_Plant","High_Plant","lat","lng","Datum","Elevation (meters)","Notes","description"
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-08-18",,,,,,"37.826372666666664","-122.51909966666668",,,"e of conzelman by battery",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2012,"2012-03-01",,,,,,"37.822968168755196","-122.52812449223246",,,"south west corner of battery wallace west meadow",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.82302666666667","-122.53330666666668",,,"parking lot",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-02-25",,,,,,"37.82391500000001","-122.52739500000001",,,"next to road",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.82398133333334","-122.52531233333332",,,"below camp bicentennial",
"Carpobrotus edulis","Highway Iceplant","Eric Wrubel","National Park Service [SFAN]",2011,"2011-09-30",,,,,,"37.82434333333334","-122.50858416666668",,,"fisherman's trail at beach",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2007,"2007-01-07",,,,,,"37.82440666666667","-122.52990833333334",,,"pulled by HRT today  10x27m by tape",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-06",,,,,,"37.82440990497106","-122.52790002038012",,,"top of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","National Park Service [SFAN]",2007,"2007-01-07",,,,,,"37.82441333333334","-122.52973333333333",,,"battery wallace",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2007,"2007-01-07",,,,,,"37.82441333333334","-122.52973333333333",,,"pulled patch by hrt",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2007,"2007-01-07",,,,,,"37.82441333333334","-122.52973333333333",,,"newly pulled 10x27m by hrt today",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-19",,,,,,"37.82456091795911","-122.52905500555924",,,"west of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-02-25",,,,,,"37.82456143841227","-122.52734818268544",,,"between, battery wallace and bicen camp, > 100m2, no asess",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","National Park Service [SFAN]",2006,"2006-12-31",,,,,,"37.824585000000006","-122.52977333333335",,,"east of point bonita ymca on terrace of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","National Park Service [SFAN]",2006,"2006-12-31",,,,,,"37.82461666666667","-122.53096333333333",,,"RGJIYDR",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-10",,,,,,"37.824653419730126","-122.53034849666818",,,"battery alexander",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-12",,,,,,"37.82483508412095","-122.5122249650785",,,"ridgetop",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-03-24",,,,,,"37.824861067409586","-122.5261413250745",,,"uphill n in cypress ne of camp",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-03-25",,,,,,"37.824873000000004","-122.52614800000002",,,"camp bic. graham gotb4 patches onbowl area above sites",
"Carpobrotus edulis","Highway Iceplant","Zach Barbane","National Park Service [SFAN]",2008,"2008-07-24",,,,,,"37.82489422638674","-122.52615537612711",,,"below trail",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-09-22",,,,,,"37.824955410699886","-122.52864149820962",,,"west side of battery Wallace",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-08-13",,,,,,"37.82497167","-122.52679667",,,,
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.824974499999996","-122.52712783333334",,,"slope above camp bicentennial",
"Carpobrotus edulis","Highway Iceplant","Zach Barbane","National Park Service [SFAN]",2008,"2008-07-24",,,,,,"37.82521916666667","-122.5272865",,,"roadside",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-08-13",,,,,,"37.82547","-122.52469167",,,"bicennntenial camp",
"Carpobrotus edulis","Highway Iceplant","Eric Wrubel","National Park Service [SFAN]",2014,"2014-03-27",,,,,"1","37.826863833333334","-122.49084533333335",,,"bluffs at kirby cove beach",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2013,"2013-08-07",,,,,,"37.83481056826015","-122.54769594987427",,,"along both sides of dirt road",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-07-25",,,,,,"37.824653419730126","-122.53034849666818",,,"battery alexander",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2010,"2010-02-17",,,,,,"37.84851866666666","-122.49189316666667",,,"in cypress removal site below wolf ridge road25 m",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-02",,,,,,"37.83210000000001","-122.53917833333335",,,"rodeo beach end of bunker road",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-09-24",,,,,,"37.83200667","-122.54149167",,,"coastal trail (scenic), on cliff, 9x9m patch",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-04-25",,,,,,"37.83136233333334","-122.53441766666668",,,"lagoon trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-08-05",,,,,"0","37.61996333333333","-122.492065",,,"40 x 5 m",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2013,"2013-07-01",,,,,,"37.85901166666667","-122.575048",,,"dune under stairs",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2009,"2009-07-24",,,,,,"37.836161000000004","-122.50215333333334",,,"west side of mccullough rd",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-09-24",,,,,,"37.83266","-122.543085",,,"socail trail, .25 hectare patch",
"Carpobrotus edulis","Highway Iceplant","Eric Wrubel","National Park Service [SFAN]",2011,"2011-09-28",,,,,,"37.832016333333335","-122.5355005",,,"w edge of parking kot",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-02",,,,,,"37.831979999999994","-122.53809333333332",,,"w. of bunker road",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2009,"2009-07-17",,,,,,"37.831498333333336","-122.5258283333333",,,"near lagoon",
"Carpobrotus edulis","Highway Iceplant",,"National Park Service [SFAN]",2012,"2012-11-08",,,,,,"37.83049608434271","-122.53612404301431",,,"REAR DUNE 100M EAST OF BRIDGE",
"Carpobrotus edulis","Highway Iceplant","Patrick Nicholson","San Francisco Bay Area Network of National Parks",2015,"2015-04-01",,,,,"11 - 50","37.8322957","-122.5407046",,,"South of coastal trail near surfer lot in fenced off slope.",
"Carpobrotus edulis","Highway Iceplant","Joseph Aquila","National Park Service [SFAN]",2014,"2014-06-05",,,,,,"37.821259833333336","-122.52961900000001",,,"POINT BONITA LIGHTHOUSE TRAIL",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.82101284125435","-122.53048586353995",,,"20m2 area",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.82095817780945","-122.52947175485869",,,"8x5m patch,ocean side trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.82092666666667","-122.53014499999999",,,"4x6m patch",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.820771666666666","-122.53000166666668",,,"1m2 patch, isolated",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.81966666666667","-122.530195",,,"2x3m patch by cliff",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.81973333333334","-122.53071833333334",,,"on cliff, several small clumps",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.8193112975814","-122.52994499070564",,,"10m2 patch",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","National Park Service [SFAN]",2006,"2006-12-31",,,,,,"37.81877666666667","-122.53024166666667",,,"LIGHTHOUSE TRAIL",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.81867833333334","-122.53027666666667",,,"both side trail, 15m2 patch",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2006,"2006-12-31",,,,,,"37.81870666666667","-122.52996166666665",,,"LIGHGTHOUSAE TRAIL",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-09-17",,,,,,"37.806002","-122.46988683333335",,,"at intersection of long ave.",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-26",,,,,,"37.80454266666667","-122.47688466666666",,,"south of coastal trail on hill top",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-26",,,,,,"37.80399438335857","-122.47691007826727",,,"south of coastal trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-26",,,,,,"37.802265166666665","-122.47779100000002",,,"west of coastal  trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-26",,,,,,"37.79773333333333","-122.47992333333335",,,"ne of coastal  trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-07-02",,,,,,"37.79152066666667","-122.48379683333336",,,"5 m south of trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-07-23",,,,,,"37.787051500000004","-122.50118233333333",,,"on inland side of slope",
"Carpobrotus edulis","Highway Iceplant","Eric Wrubel","National Park Service [SFAN]",2013,"2013-08-22",,,,,,"37.784578712291214","-122.50798858323742",,,"n of trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-07-10",,,,,,"37.713436","-122.499418",,,,
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2007,"2007-07-10",,,,,,"37.712481","-122.50147",,,,
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-09-05",,,,,,"37.640627835477495","-122.48386364806873",,,"both sides of fence",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2010,"2010-03-20",,,,,,"37.64064848581035","-122.47860417613246",,,"25M OFF TRAIL",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2010,"2010-03-20",,,,,,"37.640858","-122.48073616666666",,,"TRAILSIDE",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-09-05",,,,,,"37.64139146021169","-122.48363853326268",,,"small patch",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2010,"2010-03-20",,,,,,"37.63880333333333","-122.47678666666664",,,"20M OFF MAIN RD",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2010,"2010-03-20",,,,,,"37.63825833333333","-122.47664499999999",,,"4x3 patch on East side of paved trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-09-06",,,,,,"37.63687945","-122.47685141666668",,,"6 m east of trail",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2007,"2007-10-11",,,,,,"37.636095","-122.47421666666666",,,"near hydrant",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2010,"2010-06-10",,,,,,"37.628584999999994","-122.46369666666668",,,"SKYLINE COLLEGE SIGN",
"Carpobrotus edulis","Highway Iceplant","Jennifer Jordan","National Park Service [SFAN]",2008,"2008-09-30",,,,,,"37.62838","-122.46354666666664",,,"parking lot",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-15",,,,,,"37.620165","-122.49228333333333",,,"3 x 3 m patch",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-15",,,,,,"37.61995666666667","-122.49272166666667",,,"10 x 5 m",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-15",,,,,,"37.61996333333333","-122.492065",,,"40 x 5 m",
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2006,"2006-10-15",,,,,,"37.61996833333333","-122.49250333333333",,,"20 x 10 m",
"Carpobrotus edulis","Highway Iceplant","Emily Huizenga","National Park Service [SFAN]",2014,"2014-06-12",,,,,,"37.61972200000001","-122.49054300000003",,,"s side of fire rd",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-08-31",,,,,,"37.619705","-122.493175",,,,
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-03-31",,,,,,"37.61939816666666","-122.48765666666668",,,"mori cove trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2013,"2013-07-18",,,,,,"37.61878516666667","-122.48745750000003",,,"mori point trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-08-31",,,,,,"37.61889","-122.48815",,,,
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-06-14",,,,,,"37.61847666666666","-122.49548016666668",,,"at base of  hillside",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-08-31",,,,,,"37.618506","-122.486",,,,
"Carpobrotus edulis","Highway Iceplant","Jim Dougherty","National Park Service [SFAN]",2007,"2007-10-03",,,,,,"37.618516666666665","-122.48582166666665",,,"mostly N of Mori Pt trail",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2007,"2007-04-17",,,,,,"37.613236666666666","-122.45942166666667",,,"parking lot behind building",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-06-21",,,,,,"37.5317555","-122.49898250000001",,,"big patch right of trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-06-26",,,,,,"37.53123733333334","-122.49903766666667",,,"under pine",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-06-26",,,,,,"37.52673716666668","-122.50578000000002",,,"left side of trail near intersection",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-07-16",,,,,,"37.51535","-122.46129",,,"Roadside",
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-09-06",,,,,"0","37.91214067","-122.68168857",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-08-17",,,,,"0","37.91207706","-122.68134412",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-08-02",,,,,"0","37.91203717","-122.68133202",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-07-19",,,,,"0","37.91205595","-122.68030013",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-07-20",,,,,"0","37.91186174","-122.68071983",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-07-05",,,,,"0","37.91193595","-122.68060408",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-04-20",,,,,"0","37.91178477","-122.68097746",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-06-07",,,,,"1+","37.91120186","-122.68303871",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-08-02",,,,,"1+","37.9123918","-122.68177935",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-04-20",,,,,"1+","37.91201748","-122.68042516",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2005,"2005-12-15",,,,,"1+","37.91833545","-122.66999114",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2005,"2005-12-20",,,,,"1+","37.91428921","-122.66510164",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2005,"2005-12-20",,,,,"1+","37.90873101","-122.65527234",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-08-08",,,,,"1+","37.88962456","-122.52318623",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2013,"2013-06-28",,,,,"1+","37.88117939","-122.45449851",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2013,"2013-11-25",,,,,"1+","38.12778575","-122.52881651",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-04-03",,,,,"1+","38.01757993","-122.51152459",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-04-03",,,,,"1+","38.01564348","-122.50936509",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-04-03",,,,,"1+","38.01763506","-122.51348672",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-08-08",,,,,"1+","37.89189628","-122.52507527",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-08-08",,,,,"1+","37.8873126","-122.52138482",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-08-08",,,,,"1+","37.88714814","-122.52419101",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2005,"2005-12-20",,,,,"1+","37.93002083","-122.69639247",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2005,"2005-12-15",,,,,"1+","37.92949022","-122.68501676",,,,
"Carpobrotus edulis","Highway Iceplant","Monica Delmartini","MCOSD",2013,"2013-07-01",,,,,"0","37.88120255","-122.45450812",,,,
"Carpobrotus edulis","Highway Iceplant","Kelsey Setliff","MCOSD",2012,"2012-12-30",,,,,"2.0","38.01558829","-122.50989947",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2012,"2012-04-10",,,,,"0","38.01757993","-122.51152459",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2012,"2012-04-10",,,,,"0","38.01564348","-122.50936509",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2012,"2012-04-10",,,,,"0","38.01763506","-122.51348672",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2012,"2012-04-10",,,,,"0","38.01627462","-122.51005628",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","MCOSD",2012,"2012-04-10",,,,,"0","38.01517116","-122.50930813",,,,
"Carpobrotus edulis","Highway Iceplant","Tori Bohlen","MCOSD",2013,"2013-04-20",,,,,"1+","37.91126829","-122.68147044",,,,
"Carpobrotus edulis","Highway Iceplant","Lisa DiGirolamo","MCOSD",2003,"2003-08-08",,,,,"1+","37.88563558","-122.52170293",,,,
"Carpobrotus edulis","Highway Iceplant","staff","MCOSD",2004,"2004-03-15",,,,,"1+","37.91903625","-122.49505934",,,,
"Carpobrotus edulis","Highway Iceplant","staff","MCOSD",2004,"2004-02-09",,,,,"0","38.01517116","-122.50930813",,,,
"Carpobrotus edulis","Highway Iceplant","staff","MCOSD",2004,"2004-02-09",,,,,"0","38.01627462","-122.51005628",,,"COVERED WITH TARP IN 2003",
"Carpobrotus edulis","Highway Iceplant","staff","MCOSD",2005,"2005-12-20",,,,,"1+","37.92709579","-122.69542673",,,"2 small patches about 3 m^2 each",
"Carpobrotus edulis","Highway Iceplant","Patrick Nicholson",,2015,"2015-03-04",,,,,"1","37.82949833333333","-122.52783499999997",,,"south east of field road where road curves near nike missile",
"Carpobrotus edulis","Highway Iceplant","Tim Doherty","Presidio Natural Resources",2002,"2002-05-22",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Tim Doherty;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2002,"2002-05-22",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Jen Adler;  Andrew Baker","Presidio Natural Resources",2002,"2002-05-20",,,,,"1+","37.78798","-122.477296",,,"Lobos Creek Valley; Remnant Dunes",
"Carpobrotus edulis","Highway Iceplant","Jen Adler;  Andrew Baker","Presidio Natural Resources",2002,"2002-05-20",,,,,"1+","37.78817","-122.479645",,,"Lobos Creek Valley; New Dunes",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Marie Fontaine;  Ami Brown","Presidio Natural Resources",2001,"2001-09-27",,,,,"1+","37.794101","-122.455672",,,"Tennessee Hollow; Central Tributary",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Marie Fontaine;  Ami Brown","Presidio Natural Resources",2001,"2001-09-27",,,,,"1+","37.796368","-122.454815",,,"Tennessee Hollow",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2001,"2001-09-20",,,,,"1+","37.794101","-122.455672",,,"Tennessee Hollow; Central Tributary",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Emily Magnaghi;  Ami Brown","Presidio Natural Resources",2001,"2001-09-13",,,,,"1+","37.794541","-122.453329",,,"Tennessee Hollow; Eastern Tributary",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse; Marie Fontaine","Presidio Natural Resources",2001,"2001-08-30",,,,,"1+","37.79839","-122.44739",,,"Presidio Gate",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",2001,"2001-08-29",,,,,"1+","37.7889","-122.46889",,,"Golf Course West",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1997,"1997-05-07",,,,,"1+","37.795363","-122.475699",,,"Rob Hill; Communications Building",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1997,"1997-05-07",,,,,"1+","37.795358","-122.474552",,,"Rob Hill; Top of Battery",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1997,"1997-04-01",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1995,"1995-05-01",,,,,"1+","37.796458","-122.478599",,,"Southwest Dunes; East of Lincoln",
"Carpobrotus edulis","Highway Iceplant","Eva Gnotkopp;  Ellen Fusco","Presidio Natural Resources",1994,"1994-07-27",,,,,"1+","37.791101","-122.473969",,,"Presidio Hills",
"Carpobrotus edulis","Highway Iceplant","Ellen Fusco;  Eva Gnotkopp","Presidio Natural Resources",1994,"1994-07-27",,,,,"1+","37.791101","-122.473969",,,"Presidio Hills",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","Presidio Natural Resources",1994,"1994-06-06",,,,,"1+","37.800291","-122.471132",,,"Dragonfly Creek",
"Carpobrotus edulis","Highway Iceplant","Hrusa, G.F.","G.F. Hrusa checklists",1997,"1997-01-01",,,,,"1+","37.81667","-122.3",,,"Oakland Army Base East Bay Region; Oakland Army Base spit tip at base of Bay Bridge.",
"Carpobrotus edulis","Highway Iceplant","Lisa Meunier;  Ellen Fusco;  Eva Gnotkopp","Presidio Natural Resources",1994,"1994-06-26",,,,,"1+","37.791101","-122.473969",,,"Presidio Hills",
"Carpobrotus edulis","Highway Iceplant","Joe Cannon","Presidio Natural Resources",1995,"1995-06-16",,,,,"1+","37.8","-122.468",,,"Reservoir Cultural Plantation",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-06-01",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-06-01",,,,,"1+","37.7918","-122.483107",,,"Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-06-01",,,,,"1+","37.798079","-122.478292",,,"WW II Memorial",
"Carpobrotus edulis","Highway Iceplant","Mike Perlmutter",,2014,"2014-07-18",,,,,"1+","37.795283","-122.261505",,,"Lake Merritt Channel Edges of Lake Merritt Channel/Channel Park.",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources",1994,"1994-06-01",,,,,"1+","37.797625","-122.477489",,,"World War II; Sunset Scrub",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources",1994,"1994-05-22",,,,,"1+","37.79664","-122.47878",,,"Dune Corridor East of Lincoln",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Ingrid Cabada;  Pete Holloran","Presidio Natural Resources",1994,"1994-06-01",,,,,"1+","37.7918","-122.483107",,,"Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Sharon Farrell;  Wende Reulaender","Presidio Natural Resources",1994,"1994-06-16",,,,,"1+","37.795427","-122.475733",,,"Rob Hill",
"Carpobrotus edulis","Highway Iceplant","Sharon Farrell;  Sue Gardner","Presidio Natural Resources",1994,"1994-06-13",,,,,"1+","37.79196","-122.45262",,,"Julius Khan Playground",
"Carpobrotus edulis","Highway Iceplant","Sharon Farrell;  Sue Gardner","Presidio Natural Resources",1994,"1994-06-11",,,,,"1+","37.794101","-122.455672",,,"Tennessee Hollow; Central Tributary",
"Carpobrotus edulis","Highway Iceplant","Arnie Peterson","Presidio Natural Resources",1994,"1994-05-09",,,,,"1+","37.793259","-122.458813",,,"Inspiration Point",
"Carpobrotus edulis","Highway Iceplant","Arnie Peterson;  Sue Smith","Presidio Natural Resources",1994,"1994-05-09",,,,,"1+","37.794934","-122.460471",,,"Tennessee Hollow; Western Tributary",
