"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"mg8786","Artemisia douglasiana","Garth Wadsworth",,2015-02-27,2015,,,,,,,"Los Angeles","34.08143","-118.5661392",,
"in:1264871","Artemisia douglasiana","Joseph Riley","iNaturalist",2015-03-01,2015,,,,,,,"Nevada","39.227059","-121.075065","Bailey Trail, Grass Valley, Ca.",
"in:1290040","Artemisia douglasiana","kristward","iNaturalist",2015-03-02,2015,,,,,,,"Marin","37.834335","-122.533647",,
"po1249","Artemisia douglasiana","David Ledger",,2015-03-04,2015,,,,,,"* National Park Service","Shasta","40.65875","-122.63673","Clear Creek Vista Trail, Whiskeytown NRA",
"mg8185","Artemisia douglasiana","Chris Jaster","Marin County Parks data pro",2015-03-05,2015,,,,,,,"Marin","38.0239059","-122.555326",,
"ce966","Elymus triticoides","Tim Hyland","California State Parks",2015-03-13,2015,,"x",,,,"State Government","Santa Cruz","36.990569","-122.103381","Enchanted Loop Trail Wilder Ranch State Park. List includes a portion of the current alignment and a proposed reroute.",
"ce967","Artemisia douglasiana","Tim Hyland",,2015-03-13,2015,,"x","20 Acres",,,"Private Landowner","Santa Cruz","37.00494","-121.73624","Estrada Ranch West Facing drainage. Survey route included road edges, oak woodland, redwood forest, shrub dominated areas in ridge top.",
"mg8508","Artemisia douglasiana","Chris Jaster","Marin County Parks data pro",2015-03-17,2015,,,,,,,"Marin","37.990575","-122.556931",,
"po1408","Elymus triticoides","Tara Reinertson",,2015-03-19,2015,,,,,,"Other / Unknown","Alameda","37.7996795","-122.3258436","Near tower on Western Mole at Middle Harbor",
"in:1334387","Artemisia douglasiana","Brianne Nelson","iNaturalist",2015-03-23,2015,,,,,,,"Sonoma","38.513569","-122.935777",,
"cbo28054","Elymus triticoides","Phil Johnson","Shell Ridge Open Space GIS Project",2015-03-31,2015,,,,,"Single Plant",,"Contra Costa","37.933886","-121.987954",,
"ce975","Artemisia douglasiana","Keir Morse",,2015-03-31,2015,,"x",,,,"Other / Unknown","San Diego","33.040231","-117.036151","San Dieguito River Park - Sycamore Creek",
"ce974","Elymus triticoides","Lynn Overtree","Land Trust of Santa Cruz Co.",2015-04-01,2015,,"x",,,,"Private Land Trust","Santa Cruz","37.022985","-121.797523","Byrne-Milliron Forest",
"ce974","Elymus triticoides","Lynn Overtree","Land Trust of Santa Cruz Co.",2015-04-01,2015,,"x",,,,"Private Land Trust","Santa Cruz","37.022985","-121.797523","Byrne-Milliron Forest",
"ce974","Artemisia douglasiana","Lynn Overtree","Land Trust of Santa Cruz Co.",2015-04-01,2015,,"x",,,,"Private Land Trust","Santa Cruz","37.022985","-121.797523","Byrne-Milliron Forest",
"in:1362697","Artemisia douglasiana","James Bailey","iNaturalist",2015-04-03,2015,,,,,,,"Los Angeles","34.147047","-118.755376","Oak Creek, Agoura",
"mg9851","Artemisia douglasiana","David popp",,2015-04-12,2015,"Leafing out",,,,"Single Patch","* USDA Forest Service","Plumas","40.0849387","-121.1506511",,
"ce977","Elymus triticoides","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy",2015-04-15,2015,,"x","900 Acres",,,"Other / Unknown","San Diego","33.017204","-117.252831","San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"ce977","Elymus triticoides","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy",2015-04-15,2015,,"x","900 Acres",,,"Other / Unknown","San Diego","33.017204","-117.252831","San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"ce977","Artemisia douglasiana","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy",2015-04-15,2015,,"x","900 Acres",,,"Other / Unknown","San Diego","33.017204","-117.252831","San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"mg10327","Artemisia douglasiana","Chris Jaster",,2015-04-20,2015,,,,,,"Other / Unknown","Marin","37.984281","-122.6065322",,
"ce981","Artemisia douglasiana","Keir Morse and Angelique Herman",,2015-04-23,2015,,"x",,,,"Other / Unknown","San Diego","32.944797","-117.118933","Penasquitos Canyon - Black Mtn. Rd. to I15 Los Penasquitos Canyon Preserve in San Diego County between Black Mountain Road and Interstate 15.",
"mg10880","Artemisia douglasiana","David popp",,2015-04-27,2015,"Leafing out",,,,"Single Patch","* USDA Forest Service","Plumas","39.8324219","-120.6686673",,
"cbo29427","Artemisia douglasiana","Keir Morse",,2015-04-27,2015,,,,,"Single Plant",,"San Diego","33.007924","-117.162023",,
"po1873","Elymus triticoides","Becky Guinn",,2015-04-28,2015,,,"25 Square Meters",,,"Private Landowner","El Dorado","38.7012553","-120.6514263","in drainage wash off gravel road",
"mg11398","Artemisia douglasiana","jamie smith",,2015-04-29,2015,,,,,,,"Marin","38.0094647","-122.6196819",,
"mg11614","Artemisia douglasiana","Chris Jaster",,2015-05-05,2015,,,,,,,"Marin","38.011057","-122.6646185",,
"cbo29755","Artemisia douglasiana","Keir Morse",,2015-05-13,2015,,,,,"Single Plant",,"San Diego","32.938086","-117.135422",,
"cbo29971","Artemisia douglasiana","Keir Morse",,2015-05-20,2015,,,,,"Single Plant",,"San Diego","32.935819","-117.160466",,
"cbo30225","Elymus triticoides","Keir Morse",,2015-05-22,2015,,,,,"Single Plant",,"San Diego","32.934738","-117.168071",,
"cbo30445","Elymus triticoides","Angelique Herman ",,2015-05-30,2015,,,,,"Single Plant",,"San Diego","32.928106","-117.170997",,
"cbo30448","Elymus triticoides","Angelique Herman ",,2015-05-30,2015,,,,,"Single Plant",,"San Diego","32.926628","-117.173887",,
"cbo30494","Elymus triticoides","Angelique Herman ",,2015-05-30,2015,,,,,"Single Plant",,"San Diego","32.927143","-117.177249",,
"mg13746","Artemisia douglasiana","Jonathan  Coty  Sifuentes-Winter",,2015-06-02,2015,"Bolting",,,,"Scattered Plants","Public Land","Santa Clara","37.3353926","-122.0930744",,
"mg14152","Elymus triticoides","Friends of Five Creeks volunteers",,2015-06-07,2015,"Vegetative",,,,"Dense Monoculture","Public Land","Alameda","37.8732454","-122.3084468","Top of shoreline bluff, pre-WW II landfill. Several inland patches mapped by F5C; also very successful where planted, close to pipe carrying Schoolhouse Creek",
"mg14153","Elymus triticoides","Friends of Five Creeks volunteers",,2015-06-07,2015,,,,,,"Public Land","Alameda","37.8729509","-122.3083146","Bayshore bluff top, about 5' above high tide, on pre-WWII landfill. Several patches in this area, commonly called the North Basin Strip. F5C has records of others",
"mg14433","Artemisia douglasiana","Chris Jaster",,2015-06-08,2015,,,,,,,"Marin","37.8877475","-122.4523356",,
"mg14382","Artemisia douglasiana","David popp",,2015-06-09,2015,"Vegetative",,,,"Single Patch","Other / Unknown","Plumas","39.9562351","-121.2947256",,
"ce996","Elymus triticoides","Keir Morse",,2015-06-10,2015,,"x",,,,"Other / Unknown","San Diego","32.939058","-117.142744","Los Penasquitos Canyon and Lopez Canyon Los Penasquitos Canyon and Lopez Canyon in San Diego County east of Interstate Highway 5 and west of and Springbrook Drive.",
"ce996","Elymus triticoides","Keir Morse",,2015-06-10,2015,,"x",,,,"Other / Unknown","San Diego","32.939058","-117.142744","Los Penasquitos Canyon and Lopez Canyon Los Penasquitos Canyon and Lopez Canyon in San Diego County east of Interstate Highway 5 and west of and Springbrook Drive.",
"ce996","Artemisia douglasiana","Keir Morse",,2015-06-10,2015,,"x",,,,"Other / Unknown","San Diego","32.939058","-117.142744","Los Penasquitos Canyon and Lopez Canyon Los Penasquitos Canyon and Lopez Canyon in San Diego County east of Interstate Highway 5 and west of and Springbrook Drive.",
"cbo31145","Artemisia douglasiana","Keir Morse",,2015-06-13,2015,,,,,"Single Plant",,"San Diego","32.931202","-117.169884",,
"cbo31282","Artemisia douglasiana","Keir Morse",,2015-06-15,2015,,,,,"Single Plant",,"San Diego","32.926618","-117.177995",,
"ce999","Elymus triticoides","Tim Hyland","California State Parks",2015-06-16,2015,,"x",,,,"State Government","Marin","38.1089","-122.849598","Millerton Pt. State Park ADA Trail Reroute",
"cbo31695","Elymus triticoides","Keir Morse",,2015-06-21,2015,,,,,"Single Plant",,"San Diego","32.943029","-117.115797",,
"cbo31833","Elymus triticoides","Keir Morse",,2015-06-21,2015,,,,,"Single Plant",,"San Diego","32.943138","-117.102313",,
"cbo31665","Artemisia douglasiana","Keir Morse",,2015-06-21,2015,,,,,"Single Plant",,"San Diego","32.944143","-117.116914",,
"cbo32561","Elymus triticoides","Angelique Herman ",,2015-06-23,2015,,,,,"Single Plant",,"San Diego","32.942517","-117.084389",,
"cbo32672","Elymus triticoides","Keir Morse",,2015-06-23,2015,,,,,"Single Plant",,"San Diego","32.942774","-117.085633",,
"cbo32571","Artemisia douglasiana","Angelique Herman ",,2015-06-23,2015,,,,,"Single Plant",,"San Diego","32.942804","-117.08455",,
"cbo32576","Artemisia douglasiana","Angelique Herman ",,2015-06-23,2015,,,,,"Single Plant",,"San Diego","32.942895","-117.084916",,
"cbo34527","Elymus triticoides","Keir Morse",,2015-06-26,2015,,,,,"Single Plant",,"San Diego","32.941424","-117.09399",,
"cbo34546","Artemisia douglasiana","Keir Morse",,2015-06-26,2015,,,,,"Single Plant",,"San Diego","32.942501","-117.094997",,
"po2990","Artemisia douglasiana","David Ledger",,2015-07-01,2015,,,,,,"* Bureau of Land Management","Shasta","40.55217","-122.48991","Miener's Gulch Trail along creek below parking lot",
"mg15498","Artemisia douglasiana","David popp",,2015-07-02,2015,"Flowering",,,,"Single Patch","Other / Unknown","Plumas","39.9899969","-120.915114",,
"cbo35387","Artemisia douglasiana","Keir Morse",,2015-07-03,2015,,,,,"Single Plant",,"San Diego","32.943235","-117.095524",,
"cbo35533","Artemisia douglasiana","Keir Morse",,2015-07-03,2015,,,,,"Single Plant",,"San Diego","32.944397","-117.093719",,
"cbo35639","Elymus triticoides","Keir Morse",,2015-07-04,2015,,,,,"Single Plant",,"San Diego","32.906424","-117.200757",,
"cbo36224","Elymus triticoides","Keir Morse",,2015-07-14,2015,,,,,"Single Plant",,"San Diego","32.911978","-117.207334",,
"cbo36149","Elymus triticoides","Keir Morse",,2015-07-14,2015,,,,,"Single Plant","Other / Unknown","San Diego","32.912182","-117.205634",,
"cbo36331","Elymus triticoides","Keir Morse",,2015-07-14,2015,,,,,"Single Plant","Other / Unknown","San Diego","32.906264","-117.214552",,
"cbo36148","Artemisia douglasiana","Keir Morse",,2015-07-14,2015,,,,,"Single Plant",,"San Diego","32.912193","-117.205641",,
"cbo36281","Artemisia douglasiana","Keir Morse",,2015-07-14,2015,,,,,"Single Plant",,"San Diego","32.904918","-117.222962",,
"cbo36407","Elymus triticoides","Keir Morse",,2015-07-15,2015,,,,,"Single Plant",,"San Diego","32.936785","-117.141312",,
"cbo36572","Elymus triticoides","Keir Morse",,2015-07-15,2015,,,,,"Single Plant",,"San Diego","32.933707","-117.151133",,
"cbo36405","Artemisia douglasiana","Keir Morse",,2015-07-15,2015,,,,,"Single Plant",,"San Diego","32.93682","-117.141329",,
"cbo36994","Elymus triticoides","Keir Morse",,2015-07-17,2015,,,,,"Single Plant",,"San Diego","32.932414","-117.163417",,
"cbo37257","Artemisia douglasiana","Keir Morse",,2015-07-17,2015,,,,,"Single Plant",,"San Diego","32.936482","-117.155449",,
"cbo37383","Elymus triticoides","Keir Morse",,2015-07-19,2015,,,,,"Single Plant",,"San Diego","32.925624","-117.178507",,
"cbo37302","Elymus triticoides","Keir Morse",,2015-07-19,2015,,,,,"Single Plant",,"San Diego","32.914837","-117.201805",,
"cbo37472","Artemisia douglasiana","Keir Morse",,2015-07-19,2015,,,,,"Single Plant",,"San Diego","32.923549","-117.185936",,
"po3238","Artemisia douglasiana","David Ledger",,2015-07-19,2015,,,,,,"* National Park Service","Shasta","40.65188","-122.64429","Mill Creek Trail in 1.6 miles from trailhead Whiskeytown NRA",
"cbo37801","Elymus triticoides","Keir Morse",,2015-07-22,2015,,,,,"Single Plant",,"San Diego","32.917977","-117.167429",,
"cbo37937","Elymus triticoides","Keir Morse",,2015-07-24,2015,,,,,"Single Plant",,"San Diego","32.94062","-117.104743",,
"cbo38023","Elymus triticoides","Keir Morse",,2015-07-26,2015,,,,,"Single Plant",,"San Diego","32.915402","-117.203702",,
"in:1823866","Artemisia douglasiana","James Bailey","iNaturalist",2015-08-01,2015,,,,,,,"Los Angeles","34.146858","-118.756971","Agoura Hills, CA",
"cbo38396","Elymus triticoides","Keir Morse",,2015-08-02,2015,,,,,"Single Plant",,"San Diego","32.919117","-117.195534",,
"cbo38440","Elymus triticoides","Keir Morse",,2015-08-02,2015,,,,,"Single Plant",,"San Diego","32.911849","-117.205835",,
"cbo38253","Artemisia douglasiana","Keir Morse",,2015-08-02,2015,,,,,"Single Plant",,"San Diego","32.913142","-117.204662",,
"cbo38441","Artemisia douglasiana","Keir Morse",,2015-08-02,2015,,,,,"Single Plant",,"San Diego","32.91184","-117.205851",,
"in:1839659","Elymus triticoides","James Bailey","iNaturalist",2015-08-06,2015,,,,,,,"Ventura","34.215503","-118.910967","Wildwood Regional Park, CA",
"in:1838791","Elymus triticoides","James Bailey","iNaturalist",2015-08-06,2015,,,,,,,"Ventura","34.219609","-118.905608","Wildwood Regional Park, CA",
"in:1839419","Artemisia douglasiana","cedric_lee","iNaturalist",2015-08-06,2015,,,,,,,"Los Angeles","34.2556657792","-118.2446975265",,
"in:1847291","Artemisia douglasiana","Donna Pomeroy","iNaturalist",2015-08-08,2015,,,,,,,"San Mateo","37.3475616667","-122.3393016667","San Mateo, California",
"in:1846255","Artemisia douglasiana","James Bailey","iNaturalist",2015-08-08,2015,,,,,,,"Los Angeles","34.147444","-118.755558","Oak Creek, Agoura Hills, CA, US",
"in:1846127","Artemisia douglasiana","Jesse Rorabaugh","iNaturalist",2015-08-08,2015,,,,,,,"Los Angeles","34.0476363889","-118.559945","Topanga, Topanga State Park, Los Angeles, California",
"in:1854888","Artemisia douglasiana","cedric_lee","iNaturalist",2015-08-11,2015,,,,,,,"Los Angeles","34.1876419753","-118.0468583406",,
"cbo39430","Elymus triticoides","Keir Morse",,2015-08-12,2015,,,,,"Single Plant",,"San Diego","32.932593","-117.177186",,
"cbo39590","Elymus triticoides","Keir Morse",,2015-08-15,2015,,,,,"Single Plant",,"San Diego","32.913219","-117.214276",,
"mg17572","Artemisia douglasiana","David popp",,2015-08-17,2015,"Flowering",,,,"Single Patch","* USDA Forest Service","Plumas","39.8736655","-120.8308203",,
"cbo39778","Elymus triticoides","Keir Morse",,2015-08-19,2015,,,,,"Single Plant",,"San Diego","32.944268","-117.149227",,
"in:1885696","Elymus triticoides","James Bailey","iNaturalist",2015-08-21,2015,,,,,,,"Kern","34.93026","-118.565521","Sacatara Canyon, Tejon Ranch",
"xr178751","Ulex europaeus","Hartman, H.T.","California Dept of Food and Agriculture","1942-02-23",1942,,,,,,,"Mendocino","39.37954","-123.81459","dry road 1 mi N of Caspar, high bluff near ocean.",
"xr176218","Ulex europaeus","Raven 1284","California Dept of Food and Agriculture","1949-11-20",1949,,,,,,,"Alameda","37.802","-122.1989","Dimond Cyn, 1.5 mi up, 700 ft. el.",
"xr179661","Ulex europaeus","Gladish, E.N.","California Dept of Food and Agriculture","1957-08-12",1957,,,,,,,"Humboldt","40.7104","-123.8251","localized in 40 acre cut over area, 5 mil SE of Maple Creek. Specimen from UC soil veg. survey.",
"xr179690","Ulex europaeus","Fuller, T.C. 1714","California Dept of Food and Agriculture","1958-06-17",1958,,,,,,,"Humboldt","40.7539","-124.1837","mouth of Elk River.",
"xr178450","Ulex europaeus","Niehaus, T.","California Dept of Food and Agriculture","1959-04-03",1959,,,,,,,"Nevada","39.20512","-121.06462","ca. 100 yes S of Powder House, Boyce Thompson Inst. of Plant Research property. (could not be relocated in 1980).",
"xr180976","Ulex europaeus","Anderson, J.","California Dept of Food and Agriculture","1960-08-24",1960,,,,,,,"Del Norte","41.7486","-124.2022","Fairgrounds. Field note only, no confirming specimen.",
"xr181000","Ulex europaeus","Anderson, J.","California Dept of Food and Agriculture","1960-08-24",1960,,,,,,,"Del Norte","41.7778","-124.2214","Airport. Field note only, no confirming specimen.",
"xr176411","Ulex europaeus","Fuller 6131","California Dept of Food and Agriculture","1961-05-04",1961,,,,,,,"Marin","37.9754","-122.5466","Dollar Estate, NW of San Rafael. Dominant on hillslope.",
"xr176136","Ulex europaeus","Fuller, T.C. 7183","California Dept of Food and Agriculture","1961-11-01",1961,,,,,,,"San Francisco","37.7153","-122.4002","One large clump of shrubs, several smaller shrubs and seedlings, vacant lot, NW corner 3rd & Egbert Sts.",
"xr175529","Ulex europaeus","Fuller 7715","California Dept of Food and Agriculture","1962-02-28",1962,,,,,,,"Monterey","36.581","-121.9332","dump area NE of Lopez & Sunridge Rds., 17-Mile Dr. Several hundred plants.",
"xr178723","Ulex europaeus","Phillips, J.W.","California Dept of Food and Agriculture","1965-07-02",1965,,,,,,,"Nevada","39.36588","-121.10628","Private ppty adj to cemetery.",
"xr178752","Ulex europaeus","Thomas 14139","California Dept of Food and Agriculture","1968-02-03",1968,,,,,,,"Mendocino","39.37954","-123.81459","3.2 mi S of Noyo River bridge, Hwy 1 (ca. 1 mi. N of Caspar). 200 ft. el.",
"xr178724","Ulex europaeus","Fuller 19797","California Dept of Food and Agriculture","1970-09-30",1970,,,,,,,"Nevada","39.36588","-121.10628","hillslope adj to cemetery.",
"xr176847","Ulex europaeus","Ferlatte, W.J./Sonder","California Dept of Food and Agriculture","1971-01-31",1971,,,,,,,"Sonoma","38.2211","-122.5649","Lakeville Rd., 5.2 mi. W of Hwy 37. District detection report only, no confirming specimen.",
"xr175526","Ulex europaeus","Clayton, S./R. Roberson","California Dept of Food and Agriculture","1971-03-16",1971,,,,,,,"Monterey","36.5666","-121.8972","first dr. N after 534 Aguajito Rd. off Hwy 1.",
"xr176408","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176409","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176410","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9754","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176424","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.51","Region of San Rafael. District detection report, no confirming specimen.",
"xr176426","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.5283","Region of San Rafael. District detection report, no confirming specimen.",
"xr176427","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","37.9899","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr176453","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","38.0043","-122.5283","Region of San Rafael. District detection report, no confirming specimen.",
"xr176454","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1971-03-23",1971,,,,,,,"Marin","38.0043","-122.5466","Region of San Rafael. District detection report, no confirming specimen.",
"xr180977","Ulex europaeus","Janssen","California Dept of Food and Agriculture","1971-03-31",1971,,,,,,,"Del Norte","41.7486","-124.2022","vacant lot at 7th & F Sts. District detection report only, no confirming specimen.",
"xr179201","Ulex europaeus","Harroun","California Dept of Food and Agriculture","1971-05-25",1971,,,,,,,"Butte","39.89347","-121.53239","Knibbs Prop. 0.5 mi. S of Sterling City. single plant in forest, reported removed 5-4-93",
"xr176217","Ulex europaeus","Adams, D.","California Dept of Food and Agriculture","1973-12-24",1973,,,,,,,"Alameda","37.802","-122.1989","Dimond Cyn, occasional along trail.",
"xr180964","Ulex europaeus","Keck, J.R.","California Dept of Food and Agriculture","1974-10-11",1974,,,,,,,"Del Norte","41.734","-124.1256","Rellim Ridge, Redwood NP. District report only, no confirming specimen.",
"xr180989","Ulex europaeus","Jameson","California Dept of Food and Agriculture","1974-10-11",1974,,,,,,,"Del Norte","41.7632","-124.2022","vacant lot on Douglas St. nr. Wilson St. District report only, no confirming specimen.",
"xr180921","Ulex europaeus","Janssen","California Dept of Food and Agriculture","1975-04-28",1975,,,,,,,"Del Norte","41.6902","-123.934","off South Bank Rd., on a lateral rd, about 2 mi. W of Big Flat. District Detection report, no confirming specimen.",
"xr176415","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1975-09-30",1975,,,,,,,"Marin","37.9754","-122.7662","Pt. Reyes Nat. Seashore. District detection report only, no confirming specimen.",
"xr176582","Ulex europaeus","Schrock, J.","California Dept of Food and Agriculture","1975-09-30",1975,,,,,,,"Marin","38.091","-122.8577","Residential property in vicinity of Inverness.",
"xr176407","Ulex europaeus","Walker, J.","California Dept of Food and Agriculture","1975-12-12",1975,,,,,,,"Marin","37.9754","-122.4917","end of E Canal St. on levee S of street. San Rafael Marsh area. Det. by Wm. J. Ferlatte, no confirming specimen sent to lab.",
"xr177030","Ulex europaeus","Howard, J./K. Kerstan","California Dept of Food and Agriculture","1975-12-18",1975,,,,,,,"Calaveras","38.30133","-120.69608","Vicinity of Mokelumne Hill.",
"xr178194","Ulex europaeus","Hyder, L.","California Dept of Food and Agriculture","1976-05-12",1976,,,,,,,"Placer","39.0201","-120.8997","chaparral areas, 4 mi W of Foresthill, Private ppty.",
"xr176484","Ulex europaeus","Hiroshima, G./C. Twohy","California Dept of Food and Agriculture","1977-09-01",1977,,,,,,,"Marin","38.0332","-122.5832","Tennis club, Mt. Shasta Dr. Single sterile plant removed.",
"casp16","Ulex europaeus","Hiehle et al, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","San Mateo","37.15724","-122.32995","Aﾱo Nuevo SP",
"casp102","Ulex europaeus","Resource Preservation, 1978","California State Parks","1978-01-01",1978,,"x",,,,"State Government","Marin","37.89619","-122.60279","Mount Tamalpais SP",
"xr179137","Ulex europaeus","Cogburn, F./W.J. Ferlatte","California Dept of Food and Agriculture","1978-07-27",1978,,,,,,,"Mendocino","39.78901","-123.71772","Usal Rd. at MP 1.65, both sides of road. Field note only, no confirming specimen.",
"jgr23286","Ulex europaeus","Jeff Greenhouse",,"1980-03-15",1980,,,,,,"Other / Unknown","Sonoma","38.3179721","-122.9241635","Valley Ford",
"jgr20483","Ulex europaeus","Jeff Greenhouse",,"1980-03-22",1980,,,,,,"Other / Unknown","San Mateo","37.6874","-122.436","San Bruno Mt",
"xr175506","Ulex europaeus","Fuller 20348","California Dept of Food and Agriculture","1981-01-20",1981,,,,,,,"Monterey","36.5092","-121.9332","Point Lobos SP, 0.2 mi. S of Hwy 1 entrance.",
"gr6974","Ulex europaeus","Bee Howitt, Jim Griffin, Vern Yadon et al.","Monterey CNPS","1985-01-01",1985,,"x",,,,"Public Land","Monterey","36.59","-121.94","SFB Morse Botanical Reserve",
"xr180998","Ulex europaeus","Anderson, G.","California Dept of Food and Agriculture","1985-03-07",1985,,,,,,,"Del Norte","41.7778","-124.1831","No other data. Field report only, no confirming specimen.",
"xr180997","Ulex europaeus","Anderson, G.","California Dept of Food and Agriculture","1985-03-14",1985,,,,,,,"Del Norte","41.7778","-124.1639","Center divider, US 101.",
"casp69","Ulex europaeus","Bicknell et al., 1987","California State Parks","1987-01-01",1987,,"x",,,,"State Government","Mendocino","39.37647","-123.79843","Jug Handle SNR",
"xr177138","Ulex europaeus","Breckenridge, R.","California Dept of Food and Agriculture","1988-03-31",1988,,,,,,,"Sonoma","38.3656","-123.059","Salmon Cr. & Hwy 1.",
"xr176111","Ulex europaeus","Finley, E.","California Dept of Food and Agriculture","1988-12-01",1988,,,,,,,"San Mateo","37.672","-122.4551","established along S side Hickey Blvd. to 0.1 mi. E of I-280.",
"xr176881","Ulex europaeus","Breckenridge/Hull","California Dept of Food and Agriculture","1989-05-10",1989,,,,,,,"Marin","38.2355","-122.9126","Hwy 1 ROW at Walker Creek & flood plain of creek. Large infestation along creek and roadside. Reported in 1990 as increasing in density.",
"casp68","Ulex europaeus","Martin and Roye, 1990","California State Parks","1990-01-01",1990,,"x",,,,"State Government","Monterey","36.11979","-121.63205","John Little SNR",
"xr178451","Ulex europaeus","Taylor, J.","California Dept of Food and Agriculture","1990-08-14",1990,,,,,,,"Nevada","39.20528","-121.04622","Empire Mine State Park.",
"xr177093","Ulex europaeus","Breckenridge","California Dept of Food and Agriculture","1991-01-31",1991,,,,,,,"Sonoma","38.3367","-123.0407","Hwy 1, 0.5 mi. N of Bodega Bay, across from CalTrans yard.",
"GG670","Ulex europaeus","Sharon Farrell;  Sue Gardner","Presidio Natural Resources","1994-06-11",1994,,"x","12.360 Acres",,,"Public Land","San Francisco","37.794101","-122.455672","Tennessee Hollow; Central Tributary",
"we1812","Ulex europaeus","Doug Johnson",,"1996-01-01",1996,,"200 Square Feet",,,,"Other / Unknown","Mendocino","39.375353","-123.81419",,
"oe3503","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Marin","38.23366666","-122.91118333",,
"oe3504","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Marin","38.23248333","-122.91165","Banks of Walker Creek off of Hwy 1.",
"oe3505","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-21",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.32355","-123.0118333",,
"oe3515","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.34231666","-122.9751333","1 mile from Hwy 1 on road to Bodega/Sebastapol. Infestation surrounding the cemetary.",
"oe3506","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.32655","-123.0050333","Hwy 1, South of Bodega Bay across the road from Stony Point Rock Quarry.",
"oe3507","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Other / Unknown","Sonoma","38.335835","-122.989822","On roadside in between the drainage ditch and the Monterey cypress.",
"oe3508","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.317433333","-122.99518333","Estero Lane off of Hwy 1 South of Bodega Bay. 1.3 miles from Hwy.",
"oe3509","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-22",2001,"Fruiting",,,,,"Private Landowner","Sonoma","38.335166666","-122.98803333","Beginning of Estero Lane off of Hwy 1 South of Bodega Bay.",
"oe3516","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.3685833333","-123.8198833333","Town of Caspar, on Pacific Dr. off of Caspar Rd. about 75 yards to the end of the road.",
"oe3517","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.36905","-123.81545","Town of Caspar. Corner of Caspar Rd. and Pacifica Dr.",
"oe3518","Ulex europaeus","Jon Hall","Morro Bay National Estuary Program","2001-06-23",2001,"Fruiting",,,,,"Other / Unknown","Mendocino","39.372016666","-123.81583333","Town of Caspar. Infestation runs from Pacifica Rd. to Hwy 1 all along Caspar Rd.",
